Ano;ID Eleccion;ID Region;Territorio;Partido;Candidato;Sexo;Edad
2017;DIPUTADOS;8;DISTRITO Nº 21;RENOVACION NACIONAL;CRISTOBAL URRUTICOECHEA RIOS;HOMBRE;41
2017;DIPUTADOS;8;DISTRITO Nº 21;RENOVACION NACIONAL;MARLENE GUZMAN KRAMER;MUJER;48
2017;DIPUTADOS;8;DISTRITO Nº 21;UNION DEMOCRATA INDEPENDIENTE;IVAN NORAMBUENA FARIAS;HOMBRE;59
2017;DIPUTADOS;8;DISTRITO Nº 21;UNION DEMOCRATA INDEPENDIENTE;MARIA CAROLINA RIOS AYCAGUER;MUJER;53
2017;DIPUTADOS;8;DISTRITO Nº 21;EVOLUCION POLITICA;RENE NUÑEZ AVILA;HOMBRE;46
2017;DIPUTADOS;8;DISTRITO Nº 21;INDEPENDIENTE;CARLA CEBALLOS SANTIBAÑEZ;MUJER;29
2017;DIPUTADOS;9;DISTRITO Nº 22;INDEPENDIENTE;EVARISTO RENE CURICAL ÑANCO;HOMBRE;40
2017;DIPUTADOS;9;DISTRITO Nº 22;PARTIDO HUMANISTA;JENNY BEATRIZ RIVERA MUÑOZ;MUJER;29
2017;DIPUTADOS;9;DISTRITO Nº 22;PARTIDO POR LA DEMOCRACIA;ANDREA PARRA SAUTEREL;MUJER;50
2017;DIPUTADOS;9;DISTRITO Nº 22;PARTIDO POR LA DEMOCRACIA;GUILLERMO JARAMILLO SALAZAR;HOMBRE;62
2017;DIPUTADOS;9;DISTRITO Nº 22;INDEPENDIENTE;ALEJANDRO BLAMEY ALEGRIA;HOMBRE;50
2017;DIPUTADOS;9;DISTRITO Nº 22;PARTIDO SOCIALISTA DE CHILE;ANDREA SAAVEDRA TEIGUE;MUJER;35
2017;DIPUTADOS;9;DISTRITO Nº 22;PARTIDO SOCIALISTA DE CHILE;PAMELA SOLEDAD OVALLE QUIROZ;MUJER;34
2017;DIPUTADOS;9;DISTRITO Nº 22;PARTIDO DEMOCRATA CRISTIANO;MARIO ARTIDORO VENEGAS CARDENAS;HOMBRE;59
2017;DIPUTADOS;9;DISTRITO Nº 22;PARTIDO DEMOCRATA CRISTIANO;JUAN FRANCISCO CHODIMAN TORRES;HOMBRE;53
2017;DIPUTADOS;9;DISTRITO Nº 22;PARTIDO DEMOCRATA CRISTIANO;RAYEN  INGLES HUECHE;MUJER;42
2017;DIPUTADOS;9;DISTRITO Nº 22;UNION DEMOCRATA INDEPENDIENTE;GREGORIO DE LA MAZA LARRAIN;HOMBRE;48
2017;DIPUTADOS;9;DISTRITO Nº 22;UNION DEMOCRATA INDEPENDIENTE;GLORIA NAVEILLAN ARRIAGADA;MUJER;57
2017;DIPUTADOS;9;DISTRITO Nº 22;RENOVACION NACIONAL;DIEGO  PAULSEN KEHR;HOMBRE;30
2017;DIPUTADOS;9;DISTRITO Nº 22;RENOVACION NACIONAL;MARIA SOLEDAD CASTILLO HENRIQUEZ;MUJER;49
2017;DIPUTADOS;9;DISTRITO Nº 22;RENOVACION NACIONAL;JORGE  RATHGEB SCHIFFERLI;HOMBRE;49
2017;DIPUTADOS;9;DISTRITO Nº 23;PAIS;GUILLERMO ISMAEL ALLENDE GONZALEZ;HOMBRE;38
2017;DIPUTADOS;9;DISTRITO Nº 23;INDEPENDIENTE;ERNESTO JAVIER LAVANDERO PEREIRA;HOMBRE;30
2017;DIPUTADOS;9;DISTRITO Nº 23;INDEPENDIENTE;PAMELA ALEJANDRA GARCES ZUÑIGA;MUJER;35
2017;DIPUTADOS;9;DISTRITO Nº 23;INDEPENDIENTE;PAOLA ALEJANDRA SANTIBAÑEZ RIFFO;MUJER;33
2017;DIPUTADOS;9;DISTRITO Nº 23;PARTIDO PROGRESISTA;NILLS MARY CID CACERES;MUJER;51
2017;DIPUTADOS;9;DISTRITO Nº 23;PARTIDO HUMANISTA;FELIPE FABIAN VALDEBENITO LEIVA;HOMBRE;29
2017;DIPUTADOS;9;DISTRITO Nº 23;PARTIDO HUMANISTA;JOSE  ANCALAO GAVILAN;HOMBRE;28
2017;DIPUTADOS;9;DISTRITO Nº 23;INDEPENDIENTE;LISSETTE  GODOY ANTIQUEO;MUJER;45
2017;DIPUTADOS;9;DISTRITO Nº 23;PARTIDO HUMANISTA;CATALINA VALESKA VALENZUELA MAUREIRA;MUJER;40
2017;DIPUTADOS;9;DISTRITO Nº 23;PARTIDO HUMANISTA;ANA GRICELLE ABARCA ABARCA;MUJER;30
2017;DIPUTADOS;9;DISTRITO Nº 23;AMPLITUD;IVAN  CERDA ZUÑIGA;HOMBRE;53
2017;DIPUTADOS;9;DISTRITO Nº 23;INDEPENDIENTE;EDGARDO HUGO SEPULVEDA HACHIGUR;HOMBRE;45
2017;DIPUTADOS;9;DISTRITO Nº 23;INDEPENDIENTE;ERIKA MARIA CHAVEZ CONA;MUJER;35
2017;DIPUTADOS;9;DISTRITO Nº 23;AMPLITUD;CLAUDIA LORENA SUBIABRE MAYORGA;MUJER;49
2017;DIPUTADOS;9;DISTRITO Nº 23;AMPLITUD;VICTOR  SEGUEL HENRIQUEZ;HOMBRE;64
2017;DIPUTADOS;9;DISTRITO Nº 23;INDEPENDIENTE;RICHARD CAIFAL PIUTRIN;HOMBRE;45
2017;DIPUTADOS;9;DISTRITO Nº 23;PARTIDO POR LA DEMOCRACIA;RICARDO  CELIS ARAYA;HOMBRE;62
2017;DIPUTADOS;9;DISTRITO Nº 23;PARTIDO POR LA DEMOCRACIA;JOSE FRANCISCO MONTALVA FEUERHAKE;HOMBRE;32
2017;DIPUTADOS;9;DISTRITO Nº 23;PARTIDO RADICAL SOCIALDEMOCRATA;FERNANDO MEZA MONCADA;HOMBRE;71
2017;DIPUTADOS;9;DISTRITO Nº 23;PARTIDO RADICAL SOCIALDEMOCRATA;MARIO HERNAN GONZALEZ REBOLLEDO;HOMBRE;55
2017;DIPUTADOS;9;DISTRITO Nº 23;INDEPENDIENTE;ANDREA MERCADO BETANZO;MUJER;35
2017;DIPUTADOS;9;DISTRITO Nº 23;PARTIDO SOCIALISTA DE CHILE;RODRIGO GONZALEZ LOPEZ;HOMBRE;62
2017;DIPUTADOS;9;DISTRITO Nº 23;PARTIDO SOCIALISTA DE CHILE;XIMENA OÑATE AVILA;MUJER;46
2017;DIPUTADOS;9;DISTRITO Nº 23;PARTIDO COMUNISTA DE CHILE;TAMARA TORRES HUECHUCURA;MUJER;29
2017;DIPUTADOS;9;DISTRITO Nº 23;PARTIDO DEMOCRATA CRISTIANO;ANDRES ALFONSO JOUANNET VALDERRAMA;HOMBRE;50
2017;DIPUTADOS;9;DISTRITO Nº 23;PARTIDO DEMOCRATA CRISTIANO;HILDA HORTA RIVERA;MUJER;63
2017;DIPUTADOS;9;DISTRITO Nº 23;PARTIDO DEMOCRATA CRISTIANO;LUIS CAMPOS LEAL;HOMBRE;60
2017;DIPUTADOS;9;DISTRITO Nº 23;EVOLUCION POLITICA;ANDRES MOLINA MAGOFKE;HOMBRE;54
2017;DIPUTADOS;9;DISTRITO Nº 23;EVOLUCION POLITICA;SEBASTIAN ALVAREZ RAMIREZ;HOMBRE;47
2017;DIPUTADOS;9;DISTRITO Nº 23;INDEPENDIENTE;MARISOL ROZAS VALENZUELA;MUJER;44
2017;DIPUTADOS;9;DISTRITO Nº 23;RENOVACION NACIONAL;RENE MANUEL GARCIA GARCIA;HOMBRE;67
2017;DIPUTADOS;9;DISTRITO Nº 23;RENOVACION NACIONAL;MIGUEL  MELLADO SUAZO;HOMBRE;58
2017;DIPUTADOS;9;DISTRITO Nº 23;RENOVACION NACIONAL;LAURA  SAN CRISTOBAL VASQUEZ;MUJER;40
2017;DIPUTADOS;9;DISTRITO Nº 23;UNION DEMOCRATA INDEPENDIENTE;HENRY LEAL BIZAMA;HOMBRE;45
2017;DIPUTADOS;9;DISTRITO Nº 23;UNION DEMOCRATA INDEPENDIENTE;KURT  HORTA CACERES;HOMBRE;67
2017;DIPUTADOS;9;DISTRITO Nº 23;INDEPENDIENTE;RENE SAFFIRIO ESPINOZA;HOMBRE;62
2017;DIPUTADOS;9;DISTRITO Nº 23;INDEPENDIENTE;PATRICIO RIVAS GATICA;HOMBRE;49
2017;DIPUTADOS;10;DISTRITO Nº 25;PARTIDO PROGRESISTA;RUTH SEEMANN BARRIA;MUJER;52
2017;DIPUTADOS;10;DISTRITO Nº 25;INDEPENDIENTE;JOSE MANUEL SANTANA ABURTO;HOMBRE;21
2017;DIPUTADOS;10;DISTRITO Nº 25;INDEPENDIENTE;SONIA ELIZABETH SILVA TORRES;MUJER;56
2017;DIPUTADOS;10;DISTRITO Nº 25;PARTIDO PROGRESISTA;ALICIA NOEMI MARIN SOTOMAYOR;MUJER;34
2017;DIPUTADOS;10;DISTRITO Nº 25;PODER;PAMELA BEATRIZ LEAL GATICA;MUJER;43
2017;DIPUTADOS;10;DISTRITO Nº 25;INDEPENDIENTE;GERMAN RODRIGO CARTES OYARZO;HOMBRE;42
2017;DIPUTADOS;10;DISTRITO Nº 25;INDEPENDIENTE;CATALINA ANDREA YOVANE GARCIA;MUJER;41
2017;DIPUTADOS;10;DISTRITO Nº 25;INDEPENDIENTE;MARIA IGNACIA BUONO-CORE BARROILHET;MUJER;35
2017;DIPUTADOS;10;DISTRITO Nº 25;INDEPENDIENTE;CLAUDE  ROUTHIER CARTES;HOMBRE;36
2017;DIPUTADOS;10;DISTRITO Nº 25;INDEPENDIENTE;JORGE RENE TEJEDA ROA;HOMBRE;51
2017;DIPUTADOS;10;DISTRITO Nº 25;INDEPENDIENTE;CAROLINA LETICIA DUPUY GUARDA;MUJER;35
2017;DIPUTADOS;10;DISTRITO Nº 25;CIUDADANOS;RODRIGO ANDRES MORENO ORELLANA;HOMBRE;39
2017;DIPUTADOS;10;DISTRITO Nº 25;DEMOCRACIA REGIONAL PATAGONICA;RODRIGO ALEJANDRO TOLEDO DEL RIO;HOMBRE;38
2017;DIPUTADOS;10;DISTRITO Nº 25;DEMOCRACIA REGIONAL PATAGONICA;KASSANDRA TABATTA MUÑOZ AVILA;MUJER;35
2017;DIPUTADOS;10;DISTRITO Nº 25;INDEPENDIENTE;ANGELICA MARIA HENRIQUEZ FERNANDEZ;MUJER;40
2017;DIPUTADOS;10;DISTRITO Nº 25;INDEPENDIENTE;MARIA JOSE LEVICOI OVANDO;MUJER;22
2017;DIPUTADOS;10;DISTRITO Nº 25;INDEPENDIENTE;ALEJANDRA DANIELA ARCOS ROSAS;MUJER;34
2017;DIPUTADOS;10;DISTRITO Nº 25;PARTIDO COMUNISTA DE CHILE;MARGARITA PEREZ VALDES;MUJER;58
2017;DIPUTADOS;10;DISTRITO Nº 25;PARTIDO COMUNISTA DE CHILE;CATALINA VELASQUEZ FLORES;MUJER;33
2017;DIPUTADOS;10;DISTRITO Nº 25;PARTIDO SOCIALISTA DE CHILE;FIDEL ESPINOZA SANDOVAL;HOMBRE;47
2017;DIPUTADOS;10;DISTRITO Nº 25;PARTIDO SOCIALISTA DE CHILE;EMILIA IRIS NUYADO ANCAPICHUN;MUJER;49
2017;DIPUTADOS;10;DISTRITO Nº 25;INDEPENDIENTE;GUSTAVO SALVO PEREIRA;HOMBRE;61
2017;DIPUTADOS;10;DISTRITO Nº 25;PARTIDO DEMOCRATA CRISTIANO;SERGIO RODRIGO OJEDA URIBE;HOMBRE;74
2017;DIPUTADOS;10;DISTRITO Nº 25;PARTIDO DEMOCRATA CRISTIANO;KARLA BENAVIDES HENRIQUEZ;MUJER;40
2017;DIPUTADOS;10;DISTRITO Nº 25;PARTIDO DEMOCRATA CRISTIANO;MARIANELA HUENCHOR HUENCHOR;MUJER;52
2017;DIPUTADOS;10;DISTRITO Nº 25;PARTIDO DEMOCRATA CRISTIANO;MIGUEL ARREDONDO ORELLANA;HOMBRE;34
2017;DIPUTADOS;10;DISTRITO Nº 25;UNION DEMOCRATA INDEPENDIENTE;JAVIER HERNANDEZ HERNANDEZ;HOMBRE;63
2017;DIPUTADOS;10;DISTRITO Nº 25;INDEPENDIENTE;SORAYA SAID TEUBER;MUJER;39
2017;DIPUTADOS;10;DISTRITO Nº 25;EVOLUCION POLITICA;AMANDA MILOSEVICH PEPPER;MUJER;42
2017;DIPUTADOS;10;DISTRITO Nº 25;RENOVACION NACIONAL;HARRY JURGENSEN RUNDSHAGEN;HOMBRE;49
2017;DIPUTADOS;10;DISTRITO Nº 25;RENOVACION NACIONAL;ANDREA ROSMANICH ROJAS;MUJER;44
2017;DIPUTADOS;10;DISTRITO Nº 25;INDEPENDIENTE;LUIS  ABARCA AZOCAR;HOMBRE;49
2017;DIPUTADOS;10;DISTRITO Nº 26;PARTIDO PROGRESISTA;RAUL OLIVA CAMADRO;HOMBRE;72
2017;DIPUTADOS;10;DISTRITO Nº 26;PARTIDO PROGRESISTA;GONZALO VALENZUELA OYARZO;HOMBRE;30
2017;DIPUTADOS;10;DISTRITO Nº 26;PARTIDO PROGRESISTA;MARIA GLADIS OYARZO ZUÑIGA;MUJER;61
2017;DIPUTADOS;10;DISTRITO Nº 26;PARTIDO PROGRESISTA;PAULA MILLACURA TORRES;MUJER;37
2017;DIPUTADOS;10;DISTRITO Nº 26;PARTIDO PROGRESISTA;OSCAR PATRICIO MACIAS MACIAS;HOMBRE;31
2017;DIPUTADOS;10;DISTRITO Nº 26;INDEPENDIENTE;FRANCISCO BUCAT OVIEDO;HOMBRE;68
2017;DIPUTADOS;10;DISTRITO Nº 26;PARTIDO LIBERAL DE CHILE;ALEJANDRO JAVIER BERNALES MALDONADO;HOMBRE;38
2017;DIPUTADOS;10;DISTRITO Nº 26;INDEPENDIENTE;IVONNE LECAROS SANDOVAL;MUJER;48
2017;DIPUTADOS;10;DISTRITO Nº 26;PODER;RICARDO CACERES OLAVE;HOMBRE;61
2017;DIPUTADOS;10;DISTRITO Nº 26;PODER;SUSAN ANGELICA PONCE JARA;MUJER;44
2017;DIPUTADOS;10;DISTRITO Nº 26;PARTIDO ECOLOGISTA VERDE;SANDRA PAOLA VEGA OYARZO;MUJER;49
2017;DIPUTADOS;10;DISTRITO Nº 26;INDEPENDIENTE;EDUARDO ANTONIO OCAMPO CASTILLO;HOMBRE;28
2017;DIPUTADOS;10;DISTRITO Nº 26;CIUDADANOS;ALEXIS MARCELO BARRIA MALDONADO;HOMBRE;27
2017;DIPUTADOS;10;DISTRITO Nº 26;CIUDADANOS;CAROLINA ALEJANDRA PINO COLLADO;MUJER;37
2017;DIPUTADOS;10;DISTRITO Nº 26;CIUDADANOS;MARIA ORIANA PEREZ BAEZ;MUJER;51
2017;DIPUTADOS;10;DISTRITO Nº 26;CIUDADANOS;LUIS FELIPE VERGARA MALDONADO;HOMBRE;46
2017;DIPUTADOS;10;DISTRITO Nº 26;TODOS;NELSON GUZMAN CACERES;HOMBRE;47
2017;DIPUTADOS;10;DISTRITO Nº 26;INDEPENDIENTE;MARVA  VARGAS ALVARADO;MUJER;58
2017;DIPUTADOS;10;DISTRITO Nº 26;DEMOCRACIA REGIONAL PATAGONICA;JOSE ROBERTO ABURTO BARRIA;HOMBRE;46
2017;DIPUTADOS;10;DISTRITO Nº 26;DEMOCRACIA REGIONAL PATAGONICA;ZANDRA ESTHER PARISI FERNANDEZ;MUJER;53
2017;DIPUTADOS;10;DISTRITO Nº 26;DEMOCRACIA REGIONAL PATAGONICA;MARIA PATRICIA PASCUALES GUTIERREZ;MUJER;52
2017;DIPUTADOS;10;DISTRITO Nº 26;DEMOCRACIA REGIONAL PATAGONICA;HECTOR LEONARDO AGUILERA MAYORGA;HOMBRE;46
2017;DIPUTADOS;10;DISTRITO Nº 26;INDEPENDIENTE;ERIKA ANDREA GUAIQUIN GUAIQUIN;MUJER;23
2017;DIPUTADOS;10;DISTRITO Nº 26;INDEPENDIENTE;ANA MARIA CALISTO RAMIREZ;MUJER;44
2017;DIPUTADOS;10;DISTRITO Nº 26;PARTIDO POR LA DEMOCRACIA;CLAUDIO OYARZUN CARCAMO;HOMBRE;39
2017;DIPUTADOS;10;DISTRITO Nº 26;PARTIDO POR LA DEMOCRACIA;GLORIA PATRICIA GONZALEZ SAEZ;MUJER;53
2017;DIPUTADOS;10;DISTRITO Nº 26;PARTIDO SOCIALISTA DE CHILE;JENNY  ALVAREZ VERA;MUJER;43
2017;DIPUTADOS;10;DISTRITO Nº 26;PARTIDO SOCIALISTA DE CHILE;RAMON  ESPINOZA SANDOVAL;HOMBRE;55
2017;DIPUTADOS;10;DISTRITO Nº 26;PARTIDO RADICAL SOCIALDEMOCRATA;CARLOS EDUARDO CONTRERAS OYARZUN;HOMBRE;34
2017;DIPUTADOS;10;DISTRITO Nº 26;PARTIDO DEMOCRATA CRISTIANO;CLAUDIO MARTINEZ LABRA;HOMBRE;69
2017;DIPUTADOS;10;DISTRITO Nº 26;PARTIDO DEMOCRATA CRISTIANO;GABRIEL HECTOR ASCENCIO MANSILLA;HOMBRE;64
2017;DIPUTADOS;10;DISTRITO Nº 26;RENOVACION NACIONAL;ALEJANDRO SANTANA TIRACHINI;HOMBRE;52
2017;DIPUTADOS;10;DISTRITO Nº 26;RENOVACION NACIONAL;CARLOS IGNACIO KUSCHEL SILVA;HOMBRE;64
2017;DIPUTADOS;10;DISTRITO Nº 26;RENOVACION NACIONAL;JOSE  SEGURA DIAZ;HOMBRE;69
2017;DIPUTADOS;10;DISTRITO Nº 26;UNION DEMOCRATA INDEPENDIENTE;MARISOL TURRES FIGUEROA;MUJER;53
2017;DIPUTADOS;10;DISTRITO Nº 26;UNION DEMOCRATA INDEPENDIENTE;FRANCISCO  MUÑOZ LE-BRETON;HOMBRE;41
2017;DIPUTADOS;10;DISTRITO Nº 26;UNION DEMOCRATA INDEPENDIENTE;ORIETA  GONZALEZ MATURANA;MUJER;58
2017;DIPUTADOS;11;DISTRITO Nº 27;INDEPENDIENTE;EDUARDO  ROMO LAFOY;HOMBRE;51
2017;DIPUTADOS;11;DISTRITO Nº 27;INDEPENDIENTE;SARA  MARTINEZ MONDELO;MUJER;44
2017;DIPUTADOS;11;DISTRITO Nº 27;CIUDADANOS;VICTOR MANUEL BORQUEZ FINCKE;HOMBRE;68
2017;DIPUTADOS;11;DISTRITO Nº 27;CIUDADANOS;MARISOL LUSDEMIA PINILLA VEJAR;MUJER;52
2017;DIPUTADOS;11;DISTRITO Nº 27;DEMOCRACIA REGIONAL PATAGONICA;ELSON BORQUEZ YAÑEZ;HOMBRE;38
2017;DIPUTADOS;11;DISTRITO Nº 27;DEMOCRACIA REGIONAL PATAGONICA;PEDRO ANTONIO VERGARA ROJAS;HOMBRE;49
2017;DIPUTADOS;11;DISTRITO Nº 27;INDEPENDIENTE;JESSICA ANDREA TORRES BORQUEZ;MUJER;32
2017;DIPUTADOS;11;DISTRITO Nº 27;DEMOCRACIA REGIONAL PATAGONICA;TAMARA ANDREA ESPINOZA GUTIERREZ;MUJER;27
2017;DIPUTADOS;11;DISTRITO Nº 27;PARTIDO RADICAL SOCIALDEMOCRATA;JORGE CALDERON NUÑEZ;HOMBRE;37
2017;DIPUTADOS;11;DISTRITO Nº 27;PARTIDO SOCIALISTA DE CHILE;MARISOL MARTINEZ SANCHEZ;MUJER;54
2017;DIPUTADOS;11;DISTRITO Nº 27;INDEPENDIENTE;ROXANA PEY TUMANOFF;MUJER;59
2017;DIPUTADOS;11;DISTRITO Nº 27;INDEPENDIENTE;RENE OSVALDO ALINCO BUSTOS;HOMBRE;59
2017;DIPUTADOS;11;DISTRITO Nº 27;PARTIDO DEMOCRATA CRISTIANO;MIGUEL ANGEL CALISTO AGUILA;HOMBRE;32
2017;DIPUTADOS;11;DISTRITO Nº 27;PARTIDO DEMOCRATA CRISTIANO;CARMEN GLORIA MARTINEZ CARDENAS;MUJER;37
2017;DIPUTADOS;11;DISTRITO Nº 27;PARTIDO DEMOCRATA CRISTIANO;RENE ANSELMO LEGUE CARDENAS;HOMBRE;57
2017;DIPUTADOS;11;DISTRITO Nº 27;UNION DEMOCRATA INDEPENDIENTE;NESTOR  MERA MUÑOZ;HOMBRE;40
2017;DIPUTADOS;11;DISTRITO Nº 27;PARTIDO REGIONALISTA INDEPENDIENTE;PATRICIO  HENRIQUEZ BARRIENTOS;HOMBRE;40
2017;DIPUTADOS;11;DISTRITO Nº 27;EVOLUCION POLITICA;GEOCONDA  NAVARRETE ARRATIA;MUJER;48
2017;DIPUTADOS;11;DISTRITO Nº 27;RENOVACION NACIONAL;ARACELY  LEUQUEN URIBE;MUJER;36
2017;DIPUTADOS;11;DISTRITO Nº 27;INDEPENDIENTE;CECILIO AGUILAR GALINDO;HOMBRE;42
2017;DIPUTADOS;12;DISTRITO Nº 28;INDEPENDIENTE;GABRIEL BORIC FONT;HOMBRE;31
2017;DIPUTADOS;12;DISTRITO Nº 28;INDEPENDIENTE;CAROLINA SALDIVIA SALAZAR;MUJER;33
2017;DIPUTADOS;12;DISTRITO Nº 28;INDEPENDIENTE;JUAN MANUEL MANCILLA CARDENAS;HOMBRE;34
2017;DIPUTADOS;12;DISTRITO Nº 28;INDEPENDIENTE;DENISSE GUERRA MARTINEZ;MUJER;44
2017;DIPUTADOS;12;DISTRITO Nº 28;INDEPENDIENTE;MARIO ENRIQUE  ESQUIVEL LIZONDO;HOMBRE;40
2017;DIPUTADOS;12;DISTRITO Nº 28;INDEPENDIENTE;MARLA GLADYS VARGAS OJEDA;MUJER;60
2017;DIPUTADOS;12;DISTRITO Nº 28;INDEPENDIENTE;JORGE EMILIO PAREDES LEIVA;HOMBRE;68
2017;DIPUTADOS;12;DISTRITO Nº 28;INDEPENDIENTE;VLADIMIRO MIMICA CARCAMO;HOMBRE;72
2017;DIPUTADOS;12;DISTRITO Nº 28;PARTIDO POR LA DEMOCRACIA;DOMINGO ANTONIO RUBILAR RUIZ;HOMBRE;50
2017;DIPUTADOS;12;DISTRITO Nº 28;PARTIDO COMUNISTA DE CHILE;FRANCISCO ENRIQUE ALARCON NAVARRO;HOMBRE;53
2017;DIPUTADOS;12;DISTRITO Nº 28;INDEPENDIENTE;KARIM ANTONIO BIANCHI RETAMALES;HOMBRE;34
2017;DIPUTADOS;12;DISTRITO Nº 28;PARTIDO DEMOCRATA CRISTIANO;JUAN ENRIQUE MORANO CORNEJO;HOMBRE;65
2017;DIPUTADOS;12;DISTRITO Nº 28;PARTIDO DEMOCRATA CRISTIANO;CARLOS  MANDRIAZA MUÑOZ;HOMBRE;63
2017;DIPUTADOS;12;DISTRITO Nº 28;PARTIDO DEMOCRATA CRISTIANO;EUGENIA  MANCILLA MACIAS;MUJER;52
2017;DIPUTADOS;12;DISTRITO Nº 28;PARTIDO REGIONALISTA INDEPENDIENTE;JUAN JOSE ARCOS SRDANOVIC;HOMBRE;46
2017;DIPUTADOS;12;DISTRITO Nº 28;EVOLUCION POLITICA;HELGA  NEUMANN CALISTO;MUJER;65
2017;DIPUTADOS;12;DISTRITO Nº 28;RENOVACION NACIONAL;NICOLAS COGLER GALINDO;HOMBRE;30
2017;DIPUTADOS;12;DISTRITO Nº 28;INDEPENDIENTE;SANDRA  AMAR MANCILLA;MUJER;61
2017;DIPUTADOS;13;DISTRITO Nº 10;PARTIDO PROGRESISTA;ANDREA  DUARTE VIDAL;MUJER;42
2017;DIPUTADOS;13;DISTRITO Nº 10;PARTIDO PROGRESISTA;RAUL ALBERTO VILLAVICENCIO MARABOLI;HOMBRE;39
2017;DIPUTADOS;13;DISTRITO Nº 10;INDEPENDIENTE;CAROLINA DE LA PAZ HINOJOSA CANALES;MUJER;41
2017;DIPUTADOS;13;DISTRITO Nº 10;INDEPENDIENTE;JORGE ALBERTO ARROYO SALGADO;HOMBRE;42
2017;DIPUTADOS;13;DISTRITO Nº 10;INDEPENDIENTE;JULIAN ALCAYAGA OLIVARES;HOMBRE;72
2017;DIPUTADOS;13;DISTRITO Nº 10;INDEPENDIENTE;PATRICIA ELENA VALENZUELA SANDOVAL;MUJER;60
2017;DIPUTADOS;13;DISTRITO Nº 10;PARTIDO PROGRESISTA;RODOLFO JAVIER CHELME BUSTOS;HOMBRE;57
2017;DIPUTADOS;13;DISTRITO Nº 10;REVOLUCION DEMOCRATICA;GIORGIO JACKSON DRAGO;HOMBRE;30
2017;DIPUTADOS;13;DISTRITO Nº 10;REVOLUCION DEMOCRATICA;NATALIA CASTILLO MUÑOZ;MUJER;35
2017;DIPUTADOS;13;DISTRITO Nº 10;REVOLUCION DEMOCRATICA;GONZALO WINTER ETCHEBERRY;HOMBRE;30
2017;DIPUTADOS;13;DISTRITO Nº 10;PARTIDO ECOLOGISTA VERDE;FRANCISCO  FIGUEROA CERDA;HOMBRE;31
2017;DIPUTADOS;13;DISTRITO Nº 10;PARTIDO ECOLOGISTA VERDE;PATRICIO ANTONIO NEIRA PEZOA;HOMBRE;45
2017;DIPUTADOS;13;DISTRITO Nº 10;PARTIDO ECOLOGISTA VERDE;ROSARIO ANDREA OLIVARES SAAVEDRA;MUJER;34
2017;DIPUTADOS;13;DISTRITO Nº 10;INDEPENDIENTE;JUAN CARLOS SANTIBAÑEZ NORAMBUENA;HOMBRE;54
2017;DIPUTADOS;13;DISTRITO Nº 10;PARTIDO HUMANISTA;CHRISTIAN  PULGAR TOLEDO;HOMBRE;44
2017;DIPUTADOS;13;DISTRITO Nº 10;INDEPENDIENTE;ALBERTO MAYOL MIRANDA;HOMBRE;41
2017;DIPUTADOS;13;DISTRITO Nº 10;UNION PATRIOTICA;FABIAN VASQUEZ SILVA;HOMBRE;39
2017;DIPUTADOS;13;DISTRITO Nº 10;UNION PATRIOTICA;SERGIO GOMEZ CELEDON;HOMBRE;39
2017;DIPUTADOS;13;DISTRITO Nº 10;UNION PATRIOTICA;ANGELICA CORNEJO ZUÑIGA;MUJER;60
2017;DIPUTADOS;13;DISTRITO Nº 10;UNION PATRIOTICA;CARLA GONZALEZ MORALES;MUJER;26
2017;DIPUTADOS;13;DISTRITO Nº 10;UNION PATRIOTICA;NINOZKA SANCHEZ CARO;MUJER;28
2017;DIPUTADOS;13;DISTRITO Nº 10;UNION PATRIOTICA;CHRISTIAN JORQUERA TAPIA;HOMBRE;32
2017;DIPUTADOS;13;DISTRITO Nº 10;PARTIDO COMUNISTA DE CHILE;JULIA  URQUIETA OLIVARES;MUJER;60
2017;DIPUTADOS;13;DISTRITO Nº 10;PARTIDO COMUNISTA DE CHILE;JAVIERA  OLIVARES MARDONES;MUJER;36
2017;DIPUTADOS;13;DISTRITO Nº 10;PARTIDO POR LA DEMOCRACIA;RAMON  FARIAS PONCE;HOMBRE;62
2017;DIPUTADOS;13;DISTRITO Nº 10;PARTIDO POR LA DEMOCRACIA;VERONICA PAULINA PINILLA MARTINEZ;MUJER;44
2017;DIPUTADOS;13;DISTRITO Nº 10;PARTIDO SOCIALISTA DE CHILE;MAYA  FERNANDEZ ALLENDE;MUJER;46
2017;DIPUTADOS;13;DISTRITO Nº 10;PARTIDO SOCIALISTA DE CHILE;FRANCYS  FOIX FUENTEALBA;MUJER;32
2017;DIPUTADOS;13;DISTRITO Nº 10;INDEPENDIENTE;VALESKA  NARANJO DAWSON;MUJER;42
2017;DIPUTADOS;13;DISTRITO Nº 10;PARTIDO RADICAL SOCIALDEMOCRATA;CAROLA ANDREA SOLIS ARAYA;MUJER;37
2017;DIPUTADOS;13;DISTRITO Nº 10;PARTIDO DEMOCRATA CRISTIANO;CLAUDIO  ARRIAGADA MACAYA;HOMBRE;62
2017;DIPUTADOS;13;DISTRITO Nº 10;PARTIDO DEMOCRATA CRISTIANO;EVA JIMENEZ URIZAR;MUJER;42
2017;DIPUTADOS;13;DISTRITO Nº 10;PARTIDO DEMOCRATA CRISTIANO;NICOLAS MUÑOZ MONTES;HOMBRE;38
