ID Eleccion;ID Region;Region;Territorio;Candidato(a);Nombre;Paterno;Materno;Sexo;Edad;Rango;ID Partido;Partido
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PROVIDENCIA;VIVIANA DEL CARMEN MORALES AQUEVEQUE;VIVIANA DEL CARMEN;MORALES;AQUEVEQUE;FEMENINO;57;55-59;REPUBLICANO;PARTIDO REPUBLICANO DE CHILE
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PROVIDENCIA;WALDO CARRASCO SEGURA;WALDO;CARRASCO;SEGURA;MASCULINO;55;55-59;PPD;PARTIDO POR LA DEMOCRACIA
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PROVIDENCIA;WALTER ALBERT VOGEL ESCOBAR;WALTER ALBERT;VOGEL;ESCOBAR;MASCULINO;51;50-54;PCCH;PARTIDO COMUNISTA DE CHILE
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PROVIDENCIA;ZEINAB GIANINE SARRAS BUZADA;ZEINAB GIANINE;SARRAS;BUZADA;FEMENINO;31;30-34;IND;INDEPENDIENTES
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUDAHUEL;ALDA VERONICA MAGAÑA LEIVA;ALDA VERONICA;MAGAÑA;LEIVA;FEMENINO;65;65-69;PS;PARTIDO SOCIALISTA DE CHILE
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUDAHUEL;ALEJANDRA ESTEFANY FILUN SERRANO;ALEJANDRA ESTEFANY;FILUN;SERRANO;FEMENINO;31;30-34;PS;PARTIDO SOCIALISTA DE CHILE
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUDAHUEL;ALEJANDRO ANTONIO GAMBOA REVECO;ALEJANDRO ANTONIO;GAMBOA;REVECO;MASCULINO;31;30-34;COMUNES;COMUNES
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUDAHUEL;ALEJANDRO JAVIER CALDERON PRADENAS;ALEJANDRO JAVIER;CALDERON;PRADENAS;MASCULINO;40;40-44;IND;INDEPENDIENTES
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUDAHUEL;ANA CAROLINA ZAVALA ARIAS;ANA CAROLINA;ZAVALA;ARIAS;FEMENINO;38;35-39;RD;REVOLUCION DEMOCRATICA
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUDAHUEL;ANA KARINA MONSALVE PACHECO;ANA KARINA;MONSALVE;PACHECO;FEMENINO;34;30-34;IND;INDEPENDIENTES
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUDAHUEL;ANDREA PAMELA ARANEDA SALINAS;ANDREA PAMELA;ARANEDA;SALINAS;FEMENINO;36;35-39;RN;RENOVACION NACIONAL
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUDAHUEL;ANGELA LORETO FIGUEROA CABELLO;ANGELA LORETO;FIGUEROA;CABELLO;FEMENINO;49;45-49;IND;INDEPENDIENTES
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUDAHUEL;ANGELO HUMBERTO MUÑOZ VARGAS;ANGELO HUMBERTO;MUÑOZ;VARGAS;MASCULINO;47;45-49;IND;INDEPENDIENTES
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUDAHUEL;ARTURO CARVAJAL BELTRAN;ARTURO;CARVAJAL;BELTRAN;MASCULINO;34;30-34;IGUALDAD;IGUALDAD
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUDAHUEL;BERTA DEL CARMEN MONTECINOS DURAN;BERTA DEL CARMEN;MONTECINOS;DURAN;FEMENINO;63;60-64;PRO;PARTIDO PROGRESISTA DE CHILE
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUDAHUEL;CARLOS MARTINEZ MORALES;CARLOS;MARTINEZ;MORALES;MASCULINO;46;45-49;RN;RENOVACION NACIONAL
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUDAHUEL;CAROLINA DEL PILAR SEGUEL HIDALGO;CAROLINA DEL PILAR;SEGUEL;HIDALGO;FEMENINO;44;40-44;PCCH;PARTIDO COMUNISTA DE CHILE
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUDAHUEL;CAROLINA EVELYN VIDAL LOBOS;CAROLINA EVELYN;VIDAL;LOBOS;FEMENINO;42;40-44;EVOPOLI;EVOLUCION POLITICA
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUDAHUEL;CESAR ANTONIO GONZALEZ ORTEGA;CESAR ANTONIO;GONZALEZ;ORTEGA;MASCULINO;52;50-54;PRO;PARTIDO PROGRESISTA DE CHILE
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUDAHUEL;CESAR JULIO ARMIJO ORTIZ;CESAR JULIO;ARMIJO;ORTIZ;MASCULINO;37;35-39;IND;INDEPENDIENTES
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUDAHUEL;CINTHYA FILIA MUÑOZ ESCANILLA;CINTHYA FILIA;MUÑOZ;ESCANILLA;FEMENINO;35;35-39;IGUALDAD;IGUALDAD
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUDAHUEL;CLAUDIO PATRICIO ZAMUDIO GONZALEZ;CLAUDIO PATRICIO;ZAMUDIO;GONZALEZ;MASCULINO;51;50-54;PDC;PARTIDO DEMOCRATA CRISTIANO
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUDAHUEL;CONSTANZA CAMILA SILVA LEYTON;CONSTANZA CAMILA;SILVA;LEYTON;FEMENINO;19;18 a 19;IND;INDEPENDIENTES
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUDAHUEL;CONSTANZA GABRIELA DIAZ GOMEZ;CONSTANZA GABRIELA;DIAZ;GOMEZ;FEMENINO;23;20-24;IND;INDEPENDIENTES
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUDAHUEL;CRISTIAN ANDRES ESPINOZA CORTES;CRISTIAN ANDRES;ESPINOZA;CORTES;MASCULINO;43;40-44;PS;PARTIDO SOCIALISTA DE CHILE
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUDAHUEL;CRISTIAN ANDRES RIPOLL RIQUELME;CRISTIAN ANDRES;RIPOLL;RIQUELME;MASCULINO;35;35-39;IND;INDEPENDIENTES
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUDAHUEL;CRISTIAN ANDRES VELIZ SOLIS;CRISTIAN ANDRES;VELIZ;SOLIS;MASCULINO;42;40-44;IND;INDEPENDIENTES
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUDAHUEL;CRISTIAN ZACARIAS MALLEA ORTEGA;CRISTIAN ZACARIAS;MALLEA;ORTEGA;MASCULINO;51;50-54;RN;RENOVACION NACIONAL
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUDAHUEL;DAVID OCTAVIO ARRATIA QUEZADA;DAVID OCTAVIO;ARRATIA;QUEZADA;MASCULINO;38;35-39;IND;INDEPENDIENTES
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUDAHUEL;EDMUNDO ZUÑIGA PULGAR;EDMUNDO;ZUÑIGA;PULGAR;MASCULINO;40;40-44;IND;INDEPENDIENTES
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUDAHUEL;EDUARDO ANDRES ROJAS PEÑA;EDUARDO ANDRES;ROJAS;PEÑA;MASCULINO;36;35-39;REPUBLICANO;PARTIDO REPUBLICANO DE CHILE
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUDAHUEL;ENRIQUE ALFONSO BERRIOS MIRANDA;ENRIQUE ALFONSO;BERRIOS;MIRANDA;MASCULINO;34;30-34;IND;INDEPENDIENTES
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUDAHUEL;ESTEBAN ANDRES SEPULVEDA REYES;ESTEBAN ANDRES;SEPULVEDA;REYES;MASCULINO;37;35-39;PCCH;PARTIDO COMUNISTA DE CHILE
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUDAHUEL;FABIANA SOLEDAD SALAZAR HONORATO;FABIANA SOLEDAD;SALAZAR;HONORATO;FEMENINO;48;45-49;IND;INDEPENDIENTES
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUDAHUEL;FELIX PATRICIO PEÑALOZA FRIAS;FELIX PATRICIO;PEÑALOZA;FRIAS;MASCULINO;53;50-54;IND;INDEPENDIENTES
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUDAHUEL;FERNANDO ANDRES MUÑOZ HENRIQUEZ;FERNANDO ANDRES;MUÑOZ;HENRIQUEZ;MASCULINO;36;35-39;UDI;UNION DEMOCRATA INDEPENDIENTE
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUDAHUEL;GENNY DE LOS ANGELES VALENZUELA TORO;GENNY DE LOS ANGELES;VALENZUELA;TORO;FEMENINO;60;60-64;PCCH;PARTIDO COMUNISTA DE CHILE
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUDAHUEL;GISELA VILA RUZ;GISELA;VILA;RUZ;FEMENINO;45;45-49;UDI;UNION DEMOCRATA INDEPENDIENTE
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUDAHUEL;GRACIELA LORENA CANCINO OPAZO;GRACIELA LORENA;CANCINO;OPAZO;FEMENINO;45;45-49;EVOPOLI;EVOLUCION POLITICA
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUDAHUEL;HECTOR ORLANDO PAVEZ JORQUERA;HECTOR ORLANDO;PAVEZ;JORQUERA;MASCULINO;66;65-69;PS;PARTIDO SOCIALISTA DE CHILE
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUDAHUEL;HERNAN TORO REYES;HERNAN;TORO;REYES;MASCULINO;52;50-54;IND;INDEPENDIENTES
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUDAHUEL;IGNACIO FELIPE FREDES LEIVA;IGNACIO FELIPE;FREDES;LEIVA;MASCULINO;18;18 a 19;IND;INDEPENDIENTES
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUDAHUEL;INES DEL PILAR CATALAN BILBAO;INES DEL PILAR;CATALAN;BILBAO;FEMENINO;46;45-49;PRO;PARTIDO PROGRESISTA DE CHILE
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUDAHUEL;JAVIERA ALEJANDRA SOTO FUENTES;JAVIERA ALEJANDRA;SOTO;FUENTES;FEMENINO;25;25-29;IND;INDEPENDIENTES
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUDAHUEL;JAVIERA TATIANA DUEÑAS ARACENA;JAVIERA TATIANA;DUEÑAS;ARACENA;FEMENINO;27;25-29;IND;INDEPENDIENTES
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUDAHUEL;JOHN FERRARI VASQUEZ;JOHN;FERRARI;VASQUEZ;MASCULINO;29;25-29;IND;INDEPENDIENTES
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUDAHUEL;JORDI ESTEBAN VERGES HERNANDEZ;JORDI ESTEBAN;VERGES;HERNANDEZ;MASCULINO;30;30-34;IND;INDEPENDIENTES
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUDAHUEL;JORGE ANDRES ACEVEDO JHONSON;JORGE ANDRES;ACEVEDO;JHONSON;MASCULINO;40;40-44;IND;INDEPENDIENTES
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUDAHUEL;JOSE JAVIER POBLETE SANCHEZ;JOSE JAVIER;POBLETE;SANCHEZ;MASCULINO;48;45-49;EVOPOLI;EVOLUCION POLITICA
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUDAHUEL;JOSE WILFREDO ESCOBAR RODRIGUEZ;JOSE WILFREDO;ESCOBAR;RODRIGUEZ;MASCULINO;45;45-49;RD;REVOLUCION DEMOCRATICA
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUDAHUEL;JULIO PAUVIF DIAZ;JULIO;PAUVIF;DIAZ;MASCULINO;60;60-64;UDI;UNION DEMOCRATA INDEPENDIENTE
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUDAHUEL;KAREN GINETT RIVERA GONZALEZ;KAREN GINETT;RIVERA;GONZALEZ;FEMENINO;40;40-44;IND;INDEPENDIENTES
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUDAHUEL;LEONARDO ISMAEL BRAVO LUENGO;LEONARDO ISMAEL;BRAVO;LUENGO;MASCULINO;30;30-34;EVOPOLI;EVOLUCION POLITICA
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUDAHUEL;LISSETTE SOLANGE PONCE OLMEDO;LISSETTE SOLANGE;PONCE;OLMEDO;FEMENINO;47;45-49;IND;INDEPENDIENTE
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUDAHUEL;LUIS OCTAVIO GONZALEZ CAMPOS;LUIS OCTAVIO;GONZALEZ;CAMPOS;MASCULINO;19;18 a 19;IND;INDEPENDIENTE
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUDAHUEL;MACARENA ANTONIA LUNA MONSALVES;MACARENA ANTONIA;LUNA;MONSALVES;FEMENINO;30;30-34;IND;INDEPENDIENTES
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUDAHUEL;MANUEL ELIACIN BERNALES BRICEÑO;MANUEL ELIACIN;BERNALES;BRICEÑO;MASCULINO;48;45-49;PH;PARTIDO HUMANISTA
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUDAHUEL;MANUEL ENRIQUE CASTILLO GANA;MANUEL ENRIQUE;CASTILLO;GANA;MASCULINO;62;60-64;UDI;UNION DEMOCRATA INDEPENDIENTE
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUDAHUEL;MANUEL JESUS MALDONADO OVIEDO;MANUEL JESUS;MALDONADO;OVIEDO;MASCULINO;33;30-34;IND;INDEPENDIENTES
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUDAHUEL;MARGARITA SARA PEREDA JARAMILLO;MARGARITA SARA;PEREDA;JARAMILLO;FEMENINO;34;30-34;IND;INDEPENDIENTES
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUDAHUEL;MARINA ANDREA MATUS ALVAREZ;MARINA ANDREA;MATUS;ALVAREZ;FEMENINO;44;40-44;UDI;UNION DEMOCRATA INDEPENDIENTE
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUDAHUEL;MARISOL RIVERA ALARCON;MARISOL;RIVERA;ALARCON;FEMENINO;52;50-54;UPA;PARTIDO UNION PATRIOTICA
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUDAHUEL;MATIAS IGNACIO HERNANDEZ ARANEDA;MATIAS IGNACIO;HERNANDEZ;ARANEDA;MASCULINO;34;30-34;IND;INDEPENDIENTE
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUDAHUEL;MAURICIO SANCHEZ STEGMAIER;MAURICIO;SANCHEZ;STEGMAIER;MASCULINO;31;30-34;REPUBLICANO;PARTIDO REPUBLICANO DE CHILE
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUDAHUEL;MICAL CONSUELO ROMERO VARGAS;MICAL CONSUELO;ROMERO;VARGAS;FEMENINO;25;25-29;COMUNES;COMUNES
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUDAHUEL;MIGUEL ANGEL PAVEZ TORO;MIGUEL ANGEL;PAVEZ;TORO;MASCULINO;42;40-44;IND;INDEPENDIENTES
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUDAHUEL;MYRIAM ALEJANDRA BRITO MATAMALA;MYRIAM ALEJANDRA;BRITO;MATAMALA;FEMENINO;30;30-34;IND;INDEPENDIENTES
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUDAHUEL;NATALY HERNANDEZ POBLETE;NATALY;HERNANDEZ;POBLETE;FEMENINO;32;30-34;IND;INDEPENDIENTES
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUDAHUEL;NAYARETT DEL PILAR RIVEROS RIVEROS;NAYARETT DEL PILAR;RIVEROS;RIVEROS;FEMENINO;61;60-64;PCCH;PARTIDO COMUNISTA DE CHILE
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUDAHUEL;NICOLAS RAUL RIQUELME CASTILLO;NICOLAS RAUL;RIQUELME;CASTILLO;MASCULINO;25;25-29;IND;INDEPENDIENTE
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUDAHUEL;PAOLA ANDREA QUIROZ LAGOS;PAOLA ANDREA;QUIROZ;LAGOS;FEMENINO;46;45-49;IND;INDEPENDIENTES
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUDAHUEL;PAOLA ANDREA TURRIETA CERON;PAOLA ANDREA;TURRIETA;CERON;FEMENINO;51;50-54;PDC;PARTIDO DEMOCRATA CRISTIANO
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUDAHUEL;PATRICIA DEL CARMEN MEZA CALDERON;PATRICIA DEL CARMEN;MEZA;CALDERON;FEMENINO;43;40-44;IND;INDEPENDIENTES
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUDAHUEL;PATRICIO ANDRES MEDINA JOHNSON;PATRICIO ANDRES;MEDINA;JOHNSON;MASCULINO;29;25-29;PRO;PARTIDO PROGRESISTA DE CHILE
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUDAHUEL;PATRICIO ANTONIO CAMPOS ZARABIA;PATRICIO ANTONIO;CAMPOS;ZARABIA;MASCULINO;34;30-34;PS;PARTIDO SOCIALISTA DE CHILE
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUDAHUEL;PATRICIO CISTERNAS MONREAL;PATRICIO;CISTERNAS;MONREAL;MASCULINO;44;40-44;PDC;PARTIDO DEMOCRATA CRISTIANO
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUDAHUEL;PAUL ALEXIS ORTEGA LEAL;PAUL ALEXIS;ORTEGA;LEAL;MASCULINO;32;30-34;PR;PARTIDO RADICAL DE CHILE
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUDAHUEL;RODRIGO ANDRE CHAVEZ SEPULVEDA;RODRIGO ANDRE;CHAVEZ;SEPULVEDA;MASCULINO;42;40-44;REPUBLICANO;PARTIDO REPUBLICANO DE CHILE
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUDAHUEL;ROMINA LUISA ESTEFANIA ESCOBAR DIEZ;ROMINA LUISA ESTEFANIA;ESCOBAR;DIEZ;FEMENINO;22;20-24;UDI;UNION DEMOCRATA INDEPENDIENTE
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUDAHUEL;ROSA MARGARITA LEYTON SOTO;ROSA MARGARITA;LEYTON;SOTO;FEMENINO;59;55-59;IND;INDEPENDIENTES
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUDAHUEL;SANDY CAROLINA MUÑOZ POBLETE;SANDY CAROLINA;MUÑOZ;POBLETE;FEMENINO;33;30-34;IGUALDAD;IGUALDAD
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUDAHUEL;SEBASTIAN VLADIMIR VIÑAMBRES MUÑOZ;SEBASTIAN VLADIMIR;VIÑAMBRES;MUÑOZ;MASCULINO;34;30-34;PH;PARTIDO HUMANISTA
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUDAHUEL;SERGIO MATAMALA CUEVAS;SERGIO;MATAMALA;CUEVAS;MASCULINO;28;25-29;UDI;UNION DEMOCRATA INDEPENDIENTE
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUDAHUEL;TAMARA LICARAYEN MOYA MOYANO;TAMARA LICARAYEN;MOYA;MOYANO;FEMENINO;46;45-49;PS;PARTIDO SOCIALISTA DE CHILE
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUDAHUEL;VALENTINA DE LA PAZ LOPEZ CARRIZO;VALENTINA DE LA PAZ;LOPEZ;CARRIZO;FEMENINO;45;45-49;IND;INDEPENDIENTES
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUDAHUEL;VICTOR IGNACIO JARPA MUÑOZ;VICTOR IGNACIO;JARPA;MUÑOZ;MASCULINO;39;35-39;IND;INDEPENDIENTES
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUENTE ALTO;ACHARYA DEVA DIAZ PAINEN;ACHARYA DEVA;DIAZ;PAINEN;MASCULINO;41;40-44;PH;PARTIDO HUMANISTA
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUENTE ALTO;ALICIA FERNANDA HERRERA CAÑAS;ALICIA FERNANDA;HERRERA;CAÑAS;FEMENINO;44;40-44;IND;INDEPENDIENTES
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUENTE ALTO;ALVARO SEBASTIAN GONZALEZ AYALA;ALVARO SEBASTIAN;GONZALEZ;AYALA;MASCULINO;31;30-34;UDI;UNION DEMOCRATA INDEPENDIENTE
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUENTE ALTO;ANA BELEN RODRIGUEZ RIVERA;ANA BELEN;RODRIGUEZ;RIVERA;FEMENINO;33;30-34;IND;INDEPENDIENTES
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUENTE ALTO;ANA CECILIA CALDERON ALARCON;ANA CECILIA;CALDERON;ALARCON;FEMENINO;58;55-59;PS;PARTIDO SOCIALISTA DE CHILE
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUENTE ALTO;ANA MARIA GUERRA CHAVARRIGA;ANA MARIA;GUERRA;CHAVARRIGA;FEMENINO;60;60-64;IND;INDEPENDIENTES
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUENTE ALTO;BARBARA MACARENA BUSTOS OSORIO;BARBARA MACARENA;BUSTOS;OSORIO;FEMENINO;32;30-34;PH;PARTIDO HUMANISTA
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUENTE ALTO;CAMILA ALEJANDRA MEDINA GAETE;CAMILA ALEJANDRA;MEDINA;GAETE;FEMENINO;33;30-34;IND;INDEPENDIENTES
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUENTE ALTO;CARLOS ARIEL CARTER FERNANDEZ;CARLOS ARIEL;CARTER;FERNANDEZ;MASCULINO;44;40-44;PRO;PARTIDO PROGRESISTA DE CHILE
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUENTE ALTO;CARLOS ENRIQUE TAPIA ITURRIETA;CARLOS ENRIQUE;TAPIA;ITURRIETA;MASCULINO;71;70-74;IND;INDEPENDIENTE
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUENTE ALTO;CARLOS LLANO TRECAN;CARLOS;LLANO;TRECAN;MASCULINO;27;25-29;EVOPOLI;EVOLUCION POLITICA
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUENTE ALTO;CARMEN DINA PEREZ RODRIGUEZ;CARMEN DINA;PEREZ;RODRIGUEZ;FEMENINO;62;60-64;IND;INDEPENDIENTES
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUENTE ALTO;CAROLINE CONSTANCE LARA CASTILLO;CAROLINE CONSTANCE;LARA;CASTILLO;FEMENINO;47;45-49;IND;INDEPENDIENTES
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUENTE ALTO;CAROLINE ROXANA DIAZ PIZARRO;CAROLINE ROXANA;DIAZ;PIZARRO;FEMENINO;41;40-44;IND;INDEPENDIENTES
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUENTE ALTO;CECILIA ELIZABETH DIAZ LOBOS;CECILIA ELIZABETH;DIAZ;LOBOS;FEMENINO;44;40-44;PRO;PARTIDO PROGRESISTA DE CHILE
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUENTE ALTO;CECILIA INES BARROS GONZALEZ;CECILIA INES;BARROS;GONZALEZ;FEMENINO;44;40-44;IND;INDEPENDIENTES
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUENTE ALTO;CESAR JAIME COFRE ORTEGA;CESAR JAIME;COFRE;ORTEGA;MASCULINO;55;55-59;PH;PARTIDO HUMANISTA
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUENTE ALTO;CHRISTIAN MANUEL TORRES TEUBER;CHRISTIAN MANUEL;TORRES;TEUBER;MASCULINO;45;45-49;IND;INDEPENDIENTES
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUENTE ALTO;CLAUDIA ALEJANDRA ESPINOZA COLOMA;CLAUDIA ALEJANDRA;ESPINOZA;COLOMA;FEMENINO;54;50-54;IND;INDEPENDIENTES
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUENTE ALTO;CLAUDIO ROLANDO URZUA LUCERO;CLAUDIO ROLANDO;URZUA;LUCERO;MASCULINO;51;50-54;PDC;PARTIDO DEMOCRATA CRISTIANO
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUENTE ALTO;CONSTANZA VALENTINA BAHAMONDES MORALES;CONSTANZA VALENTINA;BAHAMONDES;MORALES;FEMENINO;25;25-29;PDC;PARTIDO DEMOCRATA CRISTIANO
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUENTE ALTO;CRISTIAN ALEJANDRO CABEZAS ARCE;CRISTIAN ALEJANDRO;CABEZAS;ARCE;MASCULINO;38;35-39;IND;INDEPENDIENTES
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUENTE ALTO;CRISTIAN DELFIN BERRIOS MOL;CRISTIAN DELFIN;BERRIOS;MOL;MASCULINO;49;45-49;PS;PARTIDO SOCIALISTA DE CHILE
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUENTE ALTO;CRISTIAN MANUEL TOBAR SUAZO;CRISTIAN MANUEL;TOBAR;SUAZO;MASCULINO;26;25-29;RD;REVOLUCION DEMOCRATICA
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUENTE ALTO;DENISSE SCARLETT HERMOSILLA CARVALLO;DENISSE SCARLETT;HERMOSILLA;CARVALLO;FEMENINO;31;30-34;PCCH;PARTIDO COMUNISTA DE CHILE
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUENTE ALTO;DENISSE SOLANGE LAYSECA PLAZA;DENISSE SOLANGE;LAYSECA;PLAZA;FEMENINO;40;40-44;IND;INDEPENDIENTES
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUENTE ALTO;ELENA LUISA ROSSO MONSALVEZ;ELENA LUISA;ROSSO;MONSALVEZ;FEMENINO;55;55-59;IND;INDEPENDIENTES
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUENTE ALTO;EMMANUEL CLEVER CORTES BALLESTEROS;EMMANUEL CLEVER;CORTES;BALLESTEROS;MASCULINO;47;45-49;PR;PARTIDO RADICAL DE CHILE
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUENTE ALTO;FABIAN ALFREDO FERNANDEZ ARREDONDO;FABIAN ALFREDO;FERNANDEZ;ARREDONDO;MASCULINO;33;30-34;PS;PARTIDO SOCIALISTA DE CHILE
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUENTE ALTO;FELIPE OSSANDON ROSS;FELIPE;OSSANDON;ROSS;MASCULINO;29;25-29;IND;INDEPENDIENTES
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUENTE ALTO;FERNANDO MADRID CATALAN;FERNANDO;MADRID;CATALAN;MASCULINO;58;55-59;PPD;PARTIDO POR LA DEMOCRACIA
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUENTE ALTO;FRANCISCO ESTEBAN NUÑEZ MUÑOZ;FRANCISCO ESTEBAN;NUÑEZ;MUÑOZ;MASCULINO;32;30-34;PL;PARTIDO LIBERAL DE CHILE
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUENTE ALTO;FRANCISCO LARRY SERRANO ACEVEDO;FRANCISCO LARRY;SERRANO;ACEVEDO;MASCULINO;63;60-64;PRO;PARTIDO PROGRESISTA DE CHILE
